"id","province_id","city_id","city","checksum","latitude","longitude","city_weibo","total_occurrences","word_occurrences"
"289","44","14","Méizhōu 梅州","44#14","24.288384","116.122469","广东 梅州","209336","21377"
"290","44","15","Shànwěi 汕尾","44#15","22.786211","115.375279","广东 汕尾","228704","21344"
"291","44","16","Héyuán 河源","44#16","23.743538","114.700447","广东 河源","169827","18450"
"292","44","17","Yángjiāng 阳江","44#17","21.857958","111.982232","广东 阳江","178343","19597"
"293","44","18","Qīngyuǎn 清远","44#18","23.681764","113.056031","广东 清远","286337","27600"
"294","44","19","Dōngguǎn 东莞","44#19","23.020536","113.751765","广东 东莞","1716586","94722"
"295","44","20","Zhōngshān 中山","44#20","22.516686","113.392795","广东 中山","930006","66805"
"296","44","51","Cháozhōu 潮州","44#51","23.656972","116.622597","广东 潮州","333174","28205"
"297","44","52","Jiēyáng 揭阳","44#52","23.549993","116.372831","广东 揭阳","326214","27602"
"298","44","53","Yúnfú 云浮","44#53","22.915094","112.044491","广东 云浮","151468","18289"
"299","44","1000","Unknown","44#1000","23.132191","113.266531","广东","2029230","103062"
"300","45","1","Nánníng 南宁","45#1","22.817642","108.365631","广西 南宁","566906","43646"
"301","45","2","Liǔzhōu 柳州","45#2","24.325502","109.415953","广西 柳州","11311","3362"
"302","45","3","Guìlín 桂林","45#3","25.273566","110.290195","广西 桂林","177976","20710"
"303","45","4","Wúzhōu 梧州","45#4","23.47691","111.27917","广西 梧州","74069","12822"
"304","45","5","Běihǎi 北海","45#5","21.481217","109.119899","广西 北海","58958","10672"
"305","45","6","Fángchénggǎng 防城港","45#6","21.615298","108.347253","广西 防城港","22808","5407"
"306","45","7","Qīnzhōu 钦州","45#7","21.980968","108.654543","广西 钦州","42235","8272"
"307","45","8","Guìgǎng 贵港","45#8","23.111531","109.598927","广西 贵港","33735","6915"
"308","45","9","Yùlín 玉林","45#9","22.636379","110.164756","广西 玉林","91579","13107"
"309","45","10","Bǎisè 百色","45#10","23.902371","106.618275","广西 百色","48941","8607"
"310","45","11","Hèzhōu 贺州","45#11","24.40357","111.566753","广西 贺州","28626","6687"
"311","45","12","Héchí 河池","45#12","24.692931","108.085261","广西 河池","27069","6153"
"312","45","13","Unknown","45#13","22.815478","108.327546","广西","920","502"
"313","45","14","Unknown","45#14","22.815478","108.327546","广西","1218","613"
"314","45","21","Nánníng 南宁","45#21","22.817642","108.365631","广西 南宁","38118","7712"
"315","45","22","Liǔzhōu 柳州","45#22","24.325502","109.415953","广西 柳州","154934","18749"
"316","45","1000","Unknown","45#1000","22.815478","108.327546","广西","561330","40304"
"318","46","1","Hǎikǒu 海口","46#1","20.030765","110.328873","海南 海口","420248","35112"
"319","46","2","Sānyà 三亚","46#2","18.252847","109.511909","海南 三亚","107242","15909"
"320","46","90","Unknown","46#90","20.017378","110.349229","海南 其他","44679","8717"
"321","46","1000","Unknown","46#1000","20.017378","110.349229","海南","122198","15918"
"322","50","1","Wànzhōuqū 万州区","50#1","30.807823","108.408746","重庆 万州区","45329","8980"
"323","50","2","Fúlíngqū 涪陵区","50#2","29.703113","107.389298","重庆 涪陵区","17402","4507"
"324","50","3","Yúzhōngqū 渝中区","50#3","29.552747","106.568889","重庆 渝中区","138311","19269"
"325","50","4","Dàdùkǒuqū 大渡口区","50#4","29.484479","106.48262","重庆 大渡口区","21864","5382"
"326","50","5","Jiāngběiqū 江北区","50#5","29.606521","106.574161","重庆 江北区","158618","20427"
"327","50","6","Shāpíngbàqū 沙坪坝区","50#6","29.541105","106.457756","重庆 沙坪坝区","126334","17374"
"328","50","7","Jiǔlóngpōqū 九龙坡区","50#7","29.50235","106.511084","重庆 九龙坡区","87390","13561"
"329","50","8","Nán'ànqū 南岸区","50#8","29.522454","106.563584","重庆 南岸区","111148","16336"
"330","50","9","Běibèiqū 北碚区","50#9","29.805027","106.39557","重庆 北碚区","30081","6768"
"331","50","10","Wànshèngqū 万盛区","50#10","28.964425","106.928483","重庆 万盛区","4651","1951"
"332","50","11","Shuāngqiáoqū 双桥区","50#11","29.485882","105.78016","重庆 双桥区","2444","1154"
"333","50","12","Yúběiqū 渝北区","50#12","29.718137","106.631034","重庆 渝北区","83320","13949"
"334","50","13","Bānánqū 巴南区","50#13","29.402399","106.540218","重庆 巴南区","21490","5308"
"335","50","14","Qiánjiāngqū 黔江区","50#14","29.533183","108.770864","重庆 黔江区","6148","2271"
"336","50","15","Chángshòuqū 长寿区","50#15","29.832586","107.076662","重庆 长寿区","8594","2719"
"337","50","22","Qíjiāngxiàn 綦江县","50#22","29.028067","106.651362","重庆 綦江县","7839","2703"
"338","50","23","Tóngnánxiàn 潼南县","50#23","30.19098","105.840573","重庆 潼南县","4366","1725"
"339","50","24","Tóngliángxiàn 铜梁县","50#24","29.84476","106.056447","重庆 铜梁县","5221","1948"
"340","50","25","Dàzúxiàn 大足县","50#25","29.707166","105.721659","重庆 大足县","4412","1667"
"341","50","26","Róngchāngxiàn 荣昌县","50#26","29.405138","105.59457","重庆 荣昌县","6623","2471"
"342","50","27","Bìshānxiàn 璧山县","50#27","29.592017","106.227385","重庆 璧山县","6041","2384"
"343","50","28","Liángpíngxiàn 梁平县","50#28","30.674059","107.802126","重庆 梁平县","2506","1225"
"344","50","29","Chéngkǒuxiàn 城口县","50#29","31.947696","108.664575","重庆 城口县","1809","930"
"345","50","30","Fēngdūxiàn 丰都县","50#30","29.863565","107.730833","重庆 丰都县","5071","1793"
"346","50","31","Diànjiāngxiàn 垫江县","50#31","30.331999","107.351678","重庆 垫江县","2998","1332"
"347","50","32","Wǔlóngxiàn 武隆县","50#32","29.325987","107.759267","重庆 武隆县","1924","891"
"348","50","33","Zhōngxiàn 忠县","50#33","30.28843","108.03546","重庆 忠县","3300","1452"
"349","50","34","Kāixiàn 开县","50#34","31.160708","108.393135","重庆 开县","7174","2425"
"350","50","35","Yúnyángxiàn 云阳县","50#35","30.930615","108.697293","重庆 云阳县","4247","1719"
"351","50","36","Fèngjiéxiàn 奉节县","50#36","31.01861","109.463893","重庆 奉节县","4828","1894"
"352","50","37","Wūshānxiàn 巫山县","50#37","31.074842","109.879305","重庆 巫山县","3781","1558"
"353","50","38","Wūxīxiàn 巫溪县","50#38","31.399264","109.632186","重庆 巫溪县","2442","1149"
"354","50","40","Shízhù Tǔjiāzúzìzhìxiàn 石柱土家族自治县","50#40","29.999285","108.114069","重庆 石柱土家族自治县","2380","1038"
"355","50","41","Xiùshān Tǔjiāzú Miáozúzìzhìxiàn 秀山土家族苗族自治县","50#41","28.448689","108.988177","重庆 秀山土家族苗族自治县","2268","1095"
"356","50","42","Yǒuyáng Tǔjiāzú Miáozúzìzhìxiàn 酉阳土家族苗族自治县","50#42","28.841257","108.767223","重庆 酉阳土家族苗族自治县","3129","1428"
"357","50","43","Péngshuǐ Miáozú Tǔjiāzúzìzhìxiàn 彭水苗族土家族自治县","50#43","29.293817","108.165591","重庆 彭水苗族土家族自治县","2689","1257"
"358","50","81","Jiāngjīnshì 江津市","50#81","29.2873093","106.2533652","重庆 江津市","10349","3155"
"359","50","82","Héchuānshì 合川市","50#82","29.9788980","106.2702030","重庆 合川市","16390","4195"
"360","50","83","Yǒngchuānshì 永川市","50#83","29.3549340","105.9062350","重庆 永川市","14382","4191"
"361","50","84","Nánchuānshì 南川市","50#84","29.159177","107.099229","重庆 南川市","5636","2285"
"362","50","1000","Unknown","50#1000","29.56301","106.551557","重庆","494046","40752"
"363","51","1","Chéngdū 成都","51#1","30.658601","104.064856","四川 成都","1860528","94931"
"364","51","3","Zìgòng 自贡","51#3","29.33903","104.778442","四川 自贡","43214","8423"
"365","51","4","Pānzhīhuā 攀枝花","51#4","26.582347","101.718637","四川 攀枝花","21978","5750"
"366","51","5","Lúzhōu 泸州","51#5","28.871864","105.442263","四川 泸州","47727","9230"
"367","51","6","Déyáng 德阳","51#6","31.126856","104.398021","四川 德阳","101922","14471"
"368","51","7","Miányáng 绵阳","51#7","31.46745","104.679114","四川 绵阳","122940","17192"
"369","51","8","Guǎngyuán 广元","51#8","32.435435","105.843357","四川 广元","27612","6660"
"370","51","9","Suìníng 遂宁","51#9","30.532847","105.592898","四川 遂宁","38223","8027"
"371","51","10","Nèijiāng 内江","51#10","29.580237","105.058352","四川 内江","33494","7063"
"372","51","11","Lèshān 乐山","51#11","29.552064","103.765623","四川 乐山","69341","11645"
"373","51","13","Nánchōng 南充","51#13","30.837888","106.110595","四川 南充","69284","11291"
"374","51","14","Méishān 眉山","51#14","30.076015","103.848462","四川 眉山","27734","6225"
"375","51","15","Yíbīn 宜宾","51#15","28.751878","104.643373","四川 宜宾","48376","8936"
"376","51","16","Guǎng'ān 广安","51#16","30.45593","106.633204","四川 广安","22697","5550"
"377","51","17","Dázhōu 达州","51#17","31.209572","107.468023","四川 达州","42576","8104"
"378","51","18","Yǎ'ān 雅安","51#18","29.980514","103.013163","四川 雅安","24610","5917"
"379","51","19","Bāzhōng 巴中","51#19","31.865236","106.744729","四川 巴中","15466","4259"
"380","51","20","Zīyáng 资阳","51#20","30.129184","104.629038","四川 资阳","23927","5606"
"381","51","32","Ābà 阿坝","51#32","31.899413","102.224653","四川 阿坝","7401","2606"
"382","51","33","Gānzī 甘孜","51#33","30.04952","101.962311","四川 甘孜","9675","3308"
"383","51","34","Liángshān 凉山","51#34","27.881429","102.267726","四川 凉山","23130","5673"
"384","51","1000","Unknown","51#1000","30.651652","104.075931","四川","297467","29353"
"385","52","1","Guìyáng 贵阳","52#1","26.647449","106.630143","贵州 贵阳","361563","33069"
"386","52","2","Liùpánshuǐ 六盘水","52#2","26.592663","104.830361","贵州 六盘水","22705","5396"
"387","52","3","Zūnyì 遵义","52#3","27.725654","106.927389","贵州 遵义","91942","13409"
"388","52","4","Ānshùn 安顺","52#4","26.253072","105.947594","贵州 安顺","23208","5796"
"389","52","22","Tóngrén 铜仁","52#22","27.731515","109.189598","贵州 铜仁","25465","5819"
"390","52","23","Qiánxīnán 黔西南","52#23","25.087825","104.906397","贵州 黔西南","28934","6831"
"391","52","24","Bìjié 毕节","52#24","27.302589","105.283992","贵州 毕节","17234","4689"
"392","52","26","Qiándōngnán 黔东南","52#26","26.58355","107.982828","贵州 黔东南","44564","7877"
"393","52","27","Qiánnán 黔南","52#27","26.254092","107.52214","贵州 黔南","28273","5935"
"394","52","1000","Unknown","52#1000","26.598026","106.707116","贵州","132744","17521"
"395","53","1","Kūnmíng 昆明","53#1","25.037721","102.722202","云南 昆明","479656","40933"
"396","53","3","Qǔjìng 曲靖","53#3","25.49001","103.796167","云南 曲靖","28729","6797"
"397","53","4","Yùxī 玉溪","53#4","24.352036","102.546543","云南 玉溪","32535","7398"
"398","53","5","Bǎoshān 保山","53#5","25.112065","99.161471","云南 保山","15539","4641"
"399","53","6","Zhāotōng 昭通","53#6","27.338257","103.717465","云南 昭通","11627","3629"
"400","53","23","Chǔxióng 楚雄","53#23","25.045532","101.528069","云南 楚雄","17389","4865"
"401","53","25","Hónghé 红河","53#25","23.36313","103.374799","云南 红河","37618","8069"
"402","53","26","Wénshān 文山","53#26","23.368817","104.251045","云南 文山","13550","3921"
"403","53","27","Sīmáo 思茅","53#27","22.78691","100.977165","云南 思茅","26810","6416"
"404","53","28","Xīshuāngbǎnnà 西双版纳","53#28","22.008193","100.797353","云南 西双版纳","30317","6617"
"405","53","29","Dàlǐ 大理","53#29","25.606486","100.267638","云南 大理","33406","7874"
"406","53","31","Déhóng 德宏","53#31","24.433353","98.584895","云南 德宏","15927","4414"
"407","53","32","Lìjiāng 丽江","53#32","26.876774","100.230376","云南 丽江","38234","8421"
"408","53","33","Nùjiāng 怒江","53#33","25.852548","98.853097","云南 怒江","5027","1907"
"409","53","34","Díqìng 迪庆","53#34","27.818882","99.702234","云南 迪庆","6729","2398"
"410","53","35","Líncāng 临沧","53#35","23.877573","100.079583","云南 临沧","10181","3480"
"411","53","1000","Unknown","53#1000","25.045359","102.709812","云南","128450","17687"
"412","54","1","Lāsà 拉萨","54#1","29.645554","91.140856","西藏 拉萨","34307","7968"
"413","54","21","Chāngdū 昌都","54#21","31.140969","97.17202","西藏 昌都","6662","2573"
"414","54","22","Shānnán 山南","54#22","29.237137","91.773134","西藏 山南","7790","2800"
"415","54","23","Rìkāzé 日喀则","54#23","29.26687","88.880583","西藏 日喀则","10582","3418"
"416","54","24","Nǎqū 那曲","54#24","31.476198","92.051241","西藏 那曲","9429","2969"
"417","54","25","Ālǐ 阿里","54#25","32.501034","80.105652","西藏 阿里","8676","3149"
"418","54","26","Línzhī 林芝","54#26","29.649128","94.36149","西藏 林芝","7958","2841"
"419","54","1000","Unknown","54#1000","29.647951","91.117006","西藏","20930","5556"
"420","61","1","Xī'ān 西安","61#1","34.264987","108.944269","陕西 西安","1026379","62689"
"421","61","2","Tóngchuān 铜川","61#2","34.896747","108.945142","陕西 铜川","13838","4394"
"422","61","3","Bǎojī 宝鸡","61#3","34.362053","107.237539","陕西 宝鸡","52651","9801"
"423","61","4","Xiányáng 咸阳","61#4","34.329563","108.709003","陕西 咸阳","59467","10755"
"424","61","5","Wèinán 渭南","61#5","34.499995","109.509786","陕西 渭南","36382","7510"
"425","61","6","Yán'ān 延安","61#6","36.585424","109.489635","陕西 延安","22200","5375"
"426","61","7","Hànzhōng 汉中","61#7","33.06748","107.023323","陕西 汉中","27310","6637"
"427","61","8","Yúlín 榆林","61#8","38.285342","109.734556","陕西 榆林","31883","6953"
"428","61","9","Ānkāng 安康","61#9","32.684781","109.029303","陕西 安康","20384","5203"
"429","61","10","Shāng Luò 商洛","61#10","33.870422","109.940477","陕西 商洛","8915","3070"
"430","61","1000","Unknown","61#1000","34.265472","108.954239","陕西","269575","23520"
"431","62","1","Lánzhōu 兰州","62#1","36.061255","103.834377","甘肃 兰州","174873","21636"
"432","62","2","Jiāyùguān 嘉峪关","62#2","39.77313","98.289152","甘肃 嘉峪关","9522","3269"
"433","62","3","Jīnchāng 金昌","62#3","38.520089","102.188043","甘肃 金昌","6427","2473"
"434","62","4","Báiyín 白银","62#4","36.544827","104.137619","甘肃 白银","11523","3710"
"435","62","5","Tiānshuǐ 天水","62#5","34.580862","105.724947","甘肃 天水","19649","5441"
"436","62","6","Wǔwēi 武威","62#6","37.928336","102.638009","甘肃 武威","8623","2966"
"437","62","7","Zhāngyè 张掖","62#7","38.925646","100.449822","甘肃 张掖","9172","3263"
"438","62","8","Píngliáng 平凉","62#8","35.542686","106.665106","甘肃 平凉","10374","3488"
"439","62","9","Jiǔquán 酒泉","62#9","39.732488","98.494411","甘肃 酒泉","13824","4429"
"440","62","10","Qìngyáng 庆阳","62#10","35.738668","107.632469","甘肃 庆阳","9560","3193"
"441","62","24","Dìngxī 定西","62#24","35.580623","104.626278","甘肃 定西","7439","2655"
"442","62","26","Lǒngnán 陇南","62#26","33.400766","104.922071","甘肃 陇南","7437","2620"
"443","62","29","Línxià 临夏","62#29","35.601182","103.210539","甘肃 临夏","5085","2020"
"444","62","30","Gānnán 甘南","62#30","34.983296","102.911262","甘肃 甘南","3881","1602"
"445","62","1000","Unknown","62#1000","36.059421","103.826308","甘肃","49423","9495"
"446","63","1","Xīníng 西宁","63#1","36.617085","101.778208","青海 西宁","51098","10292"
"447","63","21","Hǎidōng 海东","63#21","36.502216","102.104346","青海 海东","6686","2498"
"448","63","22","Hǎiběi 海北","63#22","36.954273","100.900931","青海 海北","6530","2504"
"449","63","23","Huángnán 黄南","63#23","35.519549","102.015248","青海 黄南","6121","2426"
"450","63","25","Hǎinán 海南","63#25","36.286438","100.620373","青海 海南","6854","2568"
"451","63","26","Guǒluò 果洛","63#26","34.471675","100.245027","青海 果洛","7705","3027"
"452","63","27","Yùshù 玉树","63#27","33.005822","97.006636","青海 玉树","6631","2579"
"453","63","28","Hǎixī 海西","63#28","37.377139","97.369752","青海 海西","4211","1676"
"454","63","1000","Unknown","63#1000","36.620989","101.779988","青海","32802","8139"
"455","64","1","Yínchuān 银川","64#1","38.487194","106.230909","宁夏 银川","94726","14938"
"456","64","2","Shízuǐshān 石嘴山","64#2","39.019057","106.368062","宁夏 石嘴山","16656","4796"
"457","64","3","Wúzhōng 吴忠","64#3","37.997476","106.198225","宁夏 吴忠","18328","5335"
"458","64","4","Gùyuán 固原","64#4","36.015855","106.24261","宁夏 固原","15715","4370"
"459","64","5","Zhōngwèi 中卫","64#5","37.516892","105.173837","宁夏 中卫","1660","822"
"460","64","1000","Unknown","64#1000","38.471318","106.258754","宁夏","33749","7627"
"461","65","1","Wūlǔmùqí 乌鲁木齐","65#1","43.825645","87.616823","新疆 乌鲁木齐","246742","26520"
"462","65","2","Kèlāmǎyī 克拉玛依","65#2","45.579889","84.889207","新疆 克拉玛依","25849","6041"
"463","65","21","Tǔlǔfān 吐鲁番","65#21","42.951384","89.189655","新疆 吐鲁番","7133","2659"
"464","65","22","Hāmì 哈密","65#22","42.818501","93.514917","新疆 哈密","15981","4612"
"465","65","23","Chāngjí 昌吉","65#23","44.011183","87.308225","新疆 昌吉","20006","5335"
"466","65","27","Bó'ěrtǎlā 博尔塔拉","65#27","44.905588","82.066159","新疆 博尔塔拉","6346","2402"
"467","65","28","Bāyīnguōlèng 巴音郭楞","65#28","41.764131","86.145267","新疆 巴音郭楞","19106","5001"
"468","65","29","Ākèsū 阿克苏","65#29","41.168779","80.260605","新疆 阿克苏","9291","3021"
"469","65","30","Kèzīlèsū 克孜勒苏","65#30","39.714556","76.167644","新疆 克孜勒苏","3105","1369"
"470","65","31","Kāshí 喀什","65#31","39.4704","75.989755","新疆 喀什","9121","3273"
"471","65","32","Hétián 和田","65#32","37.114157","79.922211","新疆 和田","4505","1915"
"472","65","40","Yīlí 伊犁","65#40","43.916862","81.324096","新疆 伊犁","22252","5414"
"473","65","42","Tǎchéng 塔城","65#42","46.745364","82.980317","新疆 塔城","7481","2557"
"474","65","43","Ālètài 阿勒泰","65#43","47.844924","88.141253","新疆 阿勒泰","8161","2685"
"475","65","44","Shíhézǐ 石河子","65#44","44.306119","86.080497","新疆 石河子","12013","3636"
"476","65","1000","Unknown","65#1000","43.793028","87.627812","新疆","74161","12747"
"477","71","1","Táiběishì 台北市","71#1","25.091075","121.5598345","台湾 台北市","190673","33651"
"478","71","2","Gāoxióngshì 高雄市","71#2","23.0108714","120.6660044","台湾 高雄市","40957","10389"
"479","71","3","Jīlóngshì 基隆市","71#3","25.1089809","121.7081454","台湾 基隆市","5610","2318"
"480","71","4","Táizhōngshì 台中市","71#4","24.2332076","120.9417368","台湾 台中市","18352","5620"
"481","71","5","Táinánshì 台南市","71#5","23.1416985","120.2512728","台湾 台南市","6673","2776"
"482","71","6","Xīnzhúshì 新竹市","71#6","24.8039455","120.9646866","台湾 新竹市","7633","3106"
"483","71","7","Jiāyìshì 嘉义市","71#7","23.4588948","120.5739579","台湾 嘉义市","2671","1234"
"484","71","8","Táiběixiàn 台北县","71#8","25.0821655","121.5861875","台湾 台北县","7587","2739"
"485","71","9","Yílánxiàn 宜兰县","71#9","24.6929472","121.7195459","台湾 宜兰县","1920","909"
"486","71","10","Táoyuánxiàn 桃园县","71#10","24.9888889","121.3111111","台湾 桃园县","4814","1965"
"487","71","11","Xīnzhúxiàn 新竹县","71#11","24.7032806","121.1252135","台湾 新竹县","1481","870"
"488","71","12","Miáolìxiàn 苗栗县","71#12","24.4892686","120.9417368","台湾 苗栗县","525","316"
"489","71","13","Táizhōngxiàn 台中县","71#13","24.2332076","120.9417368","台湾 台中县","825","476"
"490","71","14","Zhānghuàxiàn 彰化县","71#14","23.9929743","120.4818446","台湾 彰化县","1308","702"
"491","71","16","Yúnlínxiàn 云林县","71#16","23.7558523","120.3896651","台湾 云林县","3838","1614"
"492","71","18","Táinánxiàn 台南县","71#18","23.1208744","120.358078","台湾 台南县","785","499"
"493","71","19","Gāoxióngxiàn 高雄县","71#19","22.9984690","120.6327670","台湾 高雄县","1130","622"
"494","71","20","Píngdōngxiàn 屏东县","71#20","22.5495057","120.6199895","台湾 屏东县","1113","637"
"495","71","21","Pénghúxiàn 澎湖县","71#21","23.5654787","119.6151426","台湾 澎湖县","1222","556"
"496","71","23","Huāliánxiàn 花莲县","71#23","23.7568986","121.3541631","台湾 花莲县","2058","986"
"497","71","90","Unknown","71#90","23.69781","120.960515","台湾 其他","36503","9661"
"498","71","1000","Unknown","71#1000","23.69781","120.960515","台湾","116254","22878"
"500","81","1","Unknown","81#1","22.279779","114.172783","香港 其他","387193","53814"
"501","81","2","Zhōngxīqū 中西区","81#2","22.2730219","114.1498806","香港 中西区","8217","3369"
"502","81","3","Dōngqū 东区","81#3","22.2733889","114.2360778","香港 东区","7168","2911"
"503","81","4","Jiǔlóngchéngqū 九龙城区","81#4","22.3282","114.19155","香港 九龙城区","27849","7324"
"504","81","5","Guàntángqū 观塘区","81#5","22.31326","114.22581","香港 观塘区","5620","2075"
"505","81","6","Nánqū 南区","81#6","22.2432164","114.1974398","香港 南区","3689","1623"
"506","81","7","Shēnshuǐbùqū 深水埗区","81#7","22.33074","114.1622","香港 深水埗区","4147","1808"
"507","81","8","Huángdàxiānqū 黄大仙区","81#8","22.3429615","114.1929813","香港 黄大仙区","3454","1468"
"508","81","9","Wānzǎiqū 湾仔区","81#9","22.27968","114.17168","香港 湾仔区","12362","4001"
"509","81","10","Yóujiānwàngqū 油尖旺区","81#10","22.3116028","114.1706884","香港 油尖旺区","5881","2242"
"510","81","11","Lídǎoqū 离岛区","81#11","22.2627924","113.9655419","香港 离岛区","2013","968"
"511","81","12","Kuíqīngqū 葵青区","81#12","22.3549077","114.1260991","香港 葵青区","2499","1112"
"512","81","13","Běiqū 北区","81#13","22.5009081","114.1558258","香港 北区","3641","1501"
"513","81","14","Xīgòngqū 西贡区","81#14","22.38143","114.27052","香港 西贡区","2498","1286"
"514","81","15","Shātiánqū 沙田区","81#15","22.386408","114.2093287","香港 沙田区","7081","2801"
"515","81","16","Túnménqū 屯门区","81#16","22.39211","113.97011","香港 屯门区","3942","1438"
"516","81","17","Dàbùqū 大埔区","81#17","22.4408968","114.1647434","香港 大埔区","2282","1049"
"517","81","18","Quánwānqū 荃湾区","81#18","22.3686111","114.1130556","香港 荃湾区","6155","2457"
"518","81","19","Yuánlǎngqū 元朗区","81#19","22.4444694","114.0258","香港 元朗区","6913","2615"
"519","81","1000","Unknown","81#1000","22.396428","114.109497","香港","429627","60159"
"520","82","1","Unknown","82#1","22.198745","113.543873","澳门 其他","123867","21763"
"521","82","2","Huādìmǎtángqū 花地玛堂区","82#2","22.2113799","113.5512735","澳门 花地玛堂区","6680","2320"
"522","82","3","Shèng Ānduōnítángqū 圣安多尼堂区","82#3","22.199095","113.539592","澳门 圣安多尼堂区","4535","1762"
"523","82","4","Dàtángqū 大堂区","82#4","22.1920431","113.5512555","澳门 大堂区","2018","917"
"524","82","5","Wàngdétángqū 望德堂区","82#5","22.1983883","113.5476422","澳门 望德堂区","1247","715"
"525","82","6","Fēngshùntángqū 风顺堂区","82#6","22.191671","113.5357144","澳门 风顺堂区","2280","990"
"526","82","7","Dàngzǎi 氹仔","82#7","22.1533084","113.5563946","澳门 氹仔","6404","2474"
"527","82","8","Lùhuán 路环","82#8","22.1179402","113.5513979","澳门 路环","1189","626"
"528","82","1000","Unknown","82#1000","22.198745","113.543873","澳门","52416","11344"
"530","100","1000","Unknown","100#1000","","","其他","4016823","161202"
"532","400","1","Měiguó 美国","400#1","37.09024","-95.712891","海外 美国","1042557","86042"
"533","400","2","Yīngguó 英国","400#2","55.378051","-3.435973","海外 英国","540899","52575"
"534","400","3","Fǎguó 法国","400#3","46.227638","2.213749","海外 法国","242102","31338"
"535","400","4","Éluósī 俄罗斯","400#4","45.84034","128.846047","海外 俄罗斯","27200","6956"
"536","400","5","Jiānádà 加拿大","400#5","56.130366","-106.346771","海外 加拿大","436958","46812"
"537","400","6","Bāxī 巴西","400#6","-14.235004","-51.92528","海外 巴西","11163","3750"
"538","400","7","Àodàlìyà 澳大利亚","400#7","-25.274398","133.775136","海外 澳大利亚","387903","43051"
"539","400","8","Yìnní 印尼","400#8","-0.79099","113.90625","海外 印尼","8688","3384"
"540","400","9","Tàiguó 泰国","400#9","15.870032","100.992541","海外 泰国","40135","9134"
"541","400","10","Mǎláixīyà 马来西亚","400#10","4.210484","101.975766","海外 马来西亚","102026","15835"
"542","400","11","Xīnjiāpō 新加坡","400#11","1.352083","103.819836","海外 新加坡","174725","24678"
"543","400","12","Fēilǜbīn 菲律宾","400#12","12.879721","121.774017","海外 菲律宾","12180","3867"
"544","400","13","Yuènán 越南","400#13","23.315997","106.809093","海外 越南","10982","3858"
"545","400","14","Yìndù 印度","400#14","20.593684","78.96288","海外 印度","9799","3725"
"546","400","15","Rìběn 日本","400#15","35.1463817","139.6163234","海外 日本","280757","35882"
"547","400","16","Unknown","400#16","","","海外 其他","301630","36743"
"548","400","17","Xīnxīlán 新西兰","400#17","-40.900557","174.885971","海外 新西兰","71364","14028"
"549","400","18","Hánguó 韩国","400#18","35.906849","127.770996","海外 韩国","120208","18913"
"550","400","19","Déguó 德国","400#19","51.165691","10.451526","海外 德国","126022","20182"
"551","400","20","Yìdàlì 意大利","400#20","41.87194","12.56738","海外 意大利","69789","13173"
"552","400","21","Ài'ěrlán 爱尔兰","400#21","53.41291","-8.24389","海外 爱尔兰","30323","6970"
"553","400","22","Hélán 荷兰","400#22","52.132633","5.291266","海外 荷兰","39601","9046"
"554","400","23","Ruìshì 瑞士","400#23","46.818188","8.227512","海外 瑞士","28762","7377"
"555","400","24","Wūkèlán 乌克兰","400#24","48.379433","31.16558","海外 乌克兰","6307","2129"
"556","400","25","Nán Fēi 南非","400#25","-30.559482","22.937506","海外 南非","6295","2571"
"557","400","26","Fēnlán 芬兰","400#26","61.92411","25.748151","海外 芬兰","15678","4838"
"558","400","27","Ruìdiǎn 瑞典","400#27","60.128161","18.643501","海外 瑞典","28681","7590"
"559","400","28","Àodìlì 奥地利","400#28","47.516231","14.550072","海外 奥地利","10223","3339"
"560","400","29","Xībānyá 西班牙","400#29","40.463667","-3.74922","海外 西班牙","48440","10121"
"561","400","30","Bǐlìshí 比利时","400#30","50.503887","4.469936","海外 比利时","12379","4036"
"562","400","31","Nuówēi 挪威","400#31","60.472024","8.468946","海外 挪威","17261","4970"
"563","400","32","Dānmài 丹麦","400#32","56.26392","9.501785","海外 丹麦","13153","3904"
"564","400","33","Bōlán 波兰","400#33","51.919438","19.145136","海外 波兰","3422","1556"
"565","400","34","Āgēntíng 阿根廷","400#34","-38.416097","-63.616672","海外 阿根廷","4717","1859"
"566","400","35","Bái'éluósī 白俄罗斯","400#35","53.709807","27.953389","海外 白俄罗斯","3944","1592"
"567","400","36","Gēlúnbǐyà 哥伦比亚","400#36","4.570868","-74.297333","海外 哥伦比亚","2923","1306"
"568","400","37","Gǔbā 古巴","400#37","21.521757","-77.781167","海外 古巴","3687","1691"
"569","400","38","Āijí 埃及","400#38","26.820553","30.802498","海外 埃及","7399","2800"
"570","400","39","Xīlà 希腊","400#39","39.074208","21.824312","海外 希腊","13856","4089"
"571","400","40","Xiōngyálì 匈牙利","400#40","47.162494","19.503304","海外 匈牙利","4348","1704"
"572","400","41","Yīlǎng 伊朗","400#41","32.427908","53.688046","海外 伊朗","2358","1140"
"573","400","42","Měnggǔ 蒙古","400#42","46.862496","103.846656","海外 蒙古","2205","1063"
"574","400","43","Mòxīgē 墨西哥","400#43","23.634501","-102.552784","海外 墨西哥","3972","1651"
"575","400","44","Pútáoyá 葡萄牙","400#44","39.399872","-8.224454","海外 葡萄牙","5033","1942"
"576","400","45","Shātè Ālābó 沙特阿拉伯","400#45","23.885942","45.079162","海外 沙特阿拉伯","12120","4004"
